ID,run,proportion_NA
Uts_18_0y_2387,20200316N,0.0625
Uts_18_0y_2391,20200316N,0.05113636363636364
Uts_18_0y_2392,20200316N,0.14772727272727273
Uts_18_0y_2394,20200316N,0.36363636363636365
Uts_18_1y_0130,20200219N,0.0625
Uts_18_1y_0145,20200219N,0.125
Uts_18_1y_0146,20200219N,0.06818181818181818
Uts_18_1y_0147,20200219N,0.11363636363636363
Uts_18_1y_0155,20200219N,0.09090909090909091
Uts_18_1y_0162,20200219N,0.11363636363636363
Uts_18_1y_0163,20200219N,0.44886363636363635
Uts_18_1y_0165,20200219N,0.125
Uts_18_1y_0168,20200219N,0.056818181818181816
Uts_18_1y_0234,20200219N,0.11931818181818182
Uts_18_1y_0235,20200219N,1.0
Uts_18_1y_0456,20200219N,0.056818181818181816
Uts_18_1y_0840,20200219N,0.11931818181818182
Uts_18_1y_0841,20200219N,0.2840909090909091
Uts_18_1y_1118,20200219N,0.0625
Uts_18_1y_1122,20200219N,0.09659090909090909
Uts_18_1y_1124,20200219N,0.23863636363636365
Uts_18_1y_1190,20200219N,0.10795454545454546
Uts_18_1y_1638,20200316N,0.056818181818181816
Uts_18_1y_1646,20200316N,0.05113636363636364
Uts_18_1y_1651,20200316N,0.07386363636363637
Uts_18_1y_1653,20200316N,0.09659090909090909
Uts_18_1y_1661,20200316N,0.08522727272727272
Uts_18_1y_1662,20200316N,0.07386363636363637
Uts_18_1y_1669,20200316N,0.05113636363636364
Uts_18_1y_1739,20200316N,0.05113636363636364
Uts_18_1y_1748,20200316N,0.10795454545454546
Uts_18_1y_1752,20200316N,0.23863636363636365
Uts_18_1y_1764,20200316N,0.9772727272727273
Uts_18_1y_1768,20200316N,0.0625
Uts_18_1y_1769,20200316N,0.10795454545454546
Uts_18_1y_1781,20200316N,0.06818181818181818
Uts_18_1y_1786,20200316N,0.06818181818181818
Uts_18_1y_1931,20200406N,0.06818181818181818
Uts_18_1y_1954,20200406N,0.06818181818181818
Uts_18_1y_2084,20200406N,1.0
Uts_18_1y_2202,20200406N,0.07386363636363637
Uts_18_1y_2225,20200406N,0.0625
Uts_18_1y_2248,20200406N,0.11931818181818182
Uts_18_1y_2249,20200406N,0.1534090909090909
Uts_18_1y_2325,20200406N,1.0
Uts_18_1y_2401,20200316N,0.05113636363636364
Uts_18_1y_2403,20200316N,0.056818181818181816
Uts_18_1y_2411,20200316N,0.3977272727272727
Uts_18_1y_2440,20200406N,0.5397727272727273
Uts_18_1y_2472,20200406N,1.0
Uts_18_2-3y_0169,20200219N,1.0
Uts_18_2-3y_0175,20200219N,0.0625
Uts_18_2-3y_0177,20200219N,0.0625
Uts_18_2-3y_0458,20200219N,0.11363636363636363
Uts_18_2-3y_0842,20200219N,0.2215909090909091
Uts_18_2-3y_0845,20200219N,0.23863636363636365
Uts_18_2-3y_1133,20200219N,0.056818181818181816
Uts_18_2-3y_1144,20200219N,0.21022727272727273
Uts_18_2-3y_1148,20200219N,0.08522727272727272
Uts_18_2-3y_1149,20200219N,0.09090909090909091
Uts_18_2-3y_1152,20200219N,0.14772727272727273
Uts_18_2-3y_1675,20200316N,0.09659090909090909
Uts_18_2-3y_1815,20200316N,0.07386363636363637
Uts_18_2-3y_1817,20200316N,0.0625
Uts_18_2-3y_1984,20200406N,0.18181818181818182
Uts_18_2-3y_2141,20200406N,0.07954545454545454
Uts_18_2-3y_2142,20200406N,0.08522727272727272
Uts_19_0y_0010,20200406N,0.09659090909090909
Uts_19_0y_0017,20200406N,0.18181818181818182
Uts_19_0y_0023,20200406N,0.08522727272727272
Uts_19_0y_0025,20200406N,0.3125
Uts_19_0y_0086,20200406N,0.09090909090909091
Uts_19_0y_0094,20200406N,0.09090909090909091
Uts_19_0y_0095,20200406N,0.1590909090909091
Uts_19_0y_0102,20200406N,0.21022727272727273
Uts_19_0y_0141,20200406N,0.0625
Uts_19_0y_0217,20200406N,0.08522727272727272
Uts_19_0y_0265,20200406N,0.056818181818181816
Uts_19_0y_0326,20200406N,0.7784090909090909
Uts_19_0y_0327,20200406N,0.75
Uts_19_0y_0328,20200406N,0.5795454545454546
Uts_19_0y_0329,20200406N,0.35795454545454547
Uts_19_0y_0330,20200406N,0.7215909090909091
Uts_19_0y_0331,20200406N,0.2556818181818182
Uts_19_0y_0332,20200406N,0.22727272727272727
Uts_19_0y_0333,20200406N,0.18181818181818182
Uts_19_0y_0397,20200406N,0.06818181818181818
Uts_19_0y_0404,20200406N,0.056818181818181816
Uts_19_0y_0405,20200406N,0.05113636363636364
Uts_19_0y_0408,20200406N,0.056818181818181816
Uts_19_0y_0414,20200406N,0.056818181818181816
Uts_19_0y_0416,20200406N,0.07954545454545454
Uts_19_0y_0418,20200406N,0.05113636363636364
Uts_19_0y_0419,20200406N,0.0625
Uts_19_0y_0420,20200406N,0.08522727272727272
Uts_19_0y_0421,20200406N,0.05113636363636364
Uts_19_0y_0422,20200406N,0.08522727272727272
Uts_19_0y_0423,20200406N,0.056818181818181816
Uts_19_0y_0425,20200406N,0.05113636363636364
Uts_19_0y_0427,20200406N,0.4147727272727273
Uts_19_0y_0428,20200406N,0.4943181818181818
Uts_19_0y_0429,20200406N,0.42045454545454547
Uts_19_0y_0430,20200406N,0.4431818181818182
Uts_19_0y_0431,20200406N,0.45454545454545453
Uts_19_0y_0432,20200406N,0.6931818181818182
Uts_19_0y_0433,20200406N,0.4943181818181818
Uts_19_0y_0434,20200406N,0.48295454545454547
Uts_19_0y_0440,20200406N,0.05113636363636364
Uts_19_0y_0443,20200406N,0.06818181818181818
Uts_19_0y_0456,20200406N,0.09090909090909091
Uts_19_0y_0460,20200406N,0.05113636363636364
Uts_19_0y_0465,20200406N,0.8409090909090909
Uts_19_0y_0575,20200406N,0.11931818181818182
Uts_19_0y_0585,20200406N,0.05113636363636364
Uts_19_0y_0668,20200406N,0.056818181818181816
Uts_19_0y_0670,20200406N,0.7897727272727273
Uts_19_0y_0677,20200406N,0.5795454545454546
Uts_19_0y_0682,20200406N,0.06818181818181818
Uts_19_0y_0704,20200406N,0.08522727272727272
Uts_19_0y_0706,20200406N,0.10227272727272728
Uts_19_0y_0714,20200406N,0.056818181818181816
Uts_19_0y_0715,20200406N,1.0
Uts_19_0y_0767,20200406N,0.0625
Uts_19_0y_0787,20200406N,0.13068181818181818
Uts_19_0y_0793,20200406N,0.07954545454545454
Uts_19_0y_0798,20200406N,0.16477272727272727
Uts_19_0y_0800,20200406N,0.09659090909090909
Uts_19_0y_0809,20200406N,0.07954545454545454
Uts_19_0y_0820,20200406N,0.056818181818181816
Uts_19_0y_0832,20200406N,0.10227272727272728
Uts_19_0y_0835,20200406N,0.07386363636363637
Uts_19_0y_0838,20200406N,0.0625
Uts_19_0y_0840,20200406N,0.056818181818181816
Uts_19_0y_0932,20200406N,0.07954545454545454
Uts_19_0y_0939,20200406N,0.06818181818181818
Uts_19_0y_0947,20200406N,0.3977272727272727
Uts_19_0y_0950,20200406N,0.05113636363636364
Uts_19_0y_0954,20200406N,0.11931818181818182
Uts_19_0y_0958,20200406N,0.0625
Uts_19_0y_0962,20200406N,0.056818181818181816
Uts_19_0y_0968,20200406N,0.0625
Uts_19_0y_0980,20200406N,0.07386363636363637
Uts_19_0y_0986,20200406N,0.13068181818181818
Uts_19_0y_0987,20200406N,0.11363636363636363
Uts_19_0y_0994,20200406N,0.05113636363636364
Uts_19_0y_0995,20200406N,0.17613636363636365
Uts_19_0y_0996,20200406N,0.0625
Uts_19_0y_1000,20200406N,0.0625
Uts_19_0y_1001,20200406N,0.125
Uts_19_0y_1003,20200406N,0.06818181818181818
Uts_19_0y_1009,20200406N,0.19318181818181818
Uts_19_0y_1010,20200406N,0.2897727272727273
Uts_19_0y_1017,20200406N,0.17613636363636365
Uts_19_0y_1019,20200406N,0.08522727272727272
Uts_19_0y_1070,20200406N,0.07954545454545454
Uts_19_0y_1073,20200406N,0.7045454545454546
Uts_19_0y_1080,20200406N,0.5795454545454546
Uts_19_0y_1117,20200406N,1.0
Uts_19_0y_1139,20200406N,1.0
Uts_19_0y_1147,20200406N,1.0
Uts_19_0y_1149,20200406N,0.26136363636363635
Uts_19_0y_1155,20200406N,1.0
Uts_19_0y_1163,20200406N,1.0
Uts_19_0y_1171,20200406N,1.0
Uts_19_0y_1178,20200406N,1.0
Uts_19_0y_1186,20200406N,1.0
Uts_19_0y_1194,20200406N,1.0
Uts_19_0y_1202,20200406N,1.0
Uts_19_0y_1282,20200406N,0.06818181818181818
Uts_19_0y_1488,20200406N,0.29545454545454547
Uts_19_0y_1491,20200406N,0.05113636363636364
Uts_19_0y_1512,20200406N,0.5909090909090909
Uts_19_0y_1529,20200406N,0.06818181818181818
Uts_19_0y_1572,20200406N,0.08522727272727272
Uts_19_0y_1802,20200406N,0.10227272727272728
Uts_19_0y_1846,20200406N,0.09659090909090909
Uts_19_0y_1851,20200406N,0.125
Uts_19_0y_1876,20200406N,0.056818181818181816
Uts_19_0y_1952,20200406N,0.10227272727272728
Uts_19_0y_1953,20200406N,0.7670454545454546
Uts_19_0y_1969,20200406N,0.07386363636363637
Uts_19_0y_1992,20200406N,0.05113636363636364
Uts_19_0y_2025,20200406N,0.11363636363636363
Uts_19_0y_2079,20200406N,0.13068181818181818
Uts_19_0y_2081,20200406N,0.11363636363636363
Uts_19_0y_2083,20200406N,0.056818181818181816
Uts_19_0y_2089,20200406N,0.08522727272727272
Uts_19_0y_2102,20200406N,0.07386363636363637
Uts_19_0y_2109,20200406N,0.06818181818181818
Uts_19_0y_2110,20200406N,0.07954545454545454
Uts_19_0y_2112,20200406N,0.4090909090909091
Uts_19_0y_2119,20200406N,0.125
Uts_19_0y_2120,20200406N,0.9204545454545454
Uts_19_0y_2122,20200406N,0.11931818181818182
Uts_19_0y_2125,20200406N,0.24431818181818182
Uts_19_0y_2126,20200406N,0.14772727272727273
Uts_19_0y_2127,20200406N,0.10795454545454546
Uts_19_0y_2128,20200406N,0.056818181818181816
Uts_19_0y_2129,20200406N,0.05113636363636364
Uts_19_0y_2130,20200406N,0.06818181818181818
Uts_19_0y_2133,20200406N,0.23863636363636365
Uts_19_0y_2134,20200406N,0.11363636363636363
Uts_19_0y_2135,20200406N,0.0625
Uts_19_0y_2137,20200406N,0.056818181818181816
Uts_19_0y_2156,20200406N,0.10227272727272728
Uts_19_0y_2171,20200406N,0.10795454545454546
Uts_19_0y_2172,20200406N,0.05113636363636364
Uts_19_0y_2186,20200406N,0.07386363636363637
Uts_19_0y_2199,20200406N,0.10227272727272728
Uts_19_0y_2358,20200406N,0.08522727272727272
Uts_19_0y_2363,20200406N,0.09090909090909091
Uts_19_1y_0031,20200406N,0.09090909090909091
Uts_19_1y_0032,20200406N,0.23863636363636365
Uts_19_1y_0033,20200406N,0.05113636363636364
Uts_19_1y_0039,20200406N,0.10227272727272728
Uts_19_1y_0040,20200406N,0.125
Uts_19_1y_0046,20200406N,0.125
Uts_19_1y_0047,20200406N,0.1590909090909091
Uts_19_1y_0054,20200406N,0.056818181818181816
Uts_19_1y_0148,20200406N,0.07386363636363637
Uts_19_1y_0155,20200406N,0.19318181818181818
Uts_19_1y_0156,20200406N,0.4659090909090909
Uts_19_1y_0157,20200406N,0.6306818181818182
Uts_19_1y_0158,20200406N,0.45454545454545453
Uts_19_1y_0159,20200406N,0.056818181818181816
Uts_19_1y_0616,20200406N,0.08522727272727272
Uts_19_1y_0622,20200406N,0.09090909090909091
Uts_19_1y_0628,20200406N,0.09090909090909091
Uts_19_1y_0632,20200406N,0.10227272727272728
Uts_19_1y_1125,20200406N,1.0
Uts_19_1y_1914,20200406N,0.875
Uts_19_1y_1977,20200406N,0.06818181818181818
Uts_19_1y_2365,20200406N,0.09659090909090909
Uts_19_1y_2373,20200406N,0.07954545454545454
Uts_19_1y_2374,20200406N,0.056818181818181816
Uts_19_1y_2375,20200406N,0.05113636363636364
Uts_19_1y_2378,20200406N,0.125
Uts_19_1y_2381,20200406N,0.05113636363636364
Uts_19_2-3y_0188,20200406N,0.0625
Uts_19_2-3y_0195,20200406N,0.10227272727272728
Uts_19_2-3y_0633,20200406N,0.08522727272727272
Uts_19_2-3y_0637,20200406N,0.09659090909090909
Uts_19_2-3y_0750,20200406N,0.09659090909090909
Uts_19_2-3y_0899,20200406N,0.07386363636363637
Uts_19_2-3y_0901,20200406N,0.19886363636363635
Uts_19_2-3y_0904,20200406N,0.14204545454545456
Uts_19_2-3y_0905,20200406N,0.0625
Uts_19_2-3y_0907,20200406N,0.07386363636363637
Uts_19_2-3y_0908,20200406N,0.07386363636363637
Uts_19_2-3y_0909,20200406N,0.2784090909090909
Uts_19_2-3y_0911,20200406N,0.13068181818181818
Uts_19_2-3y_0912,20200406N,0.1590909090909091
Uts_19_2-3y_0920,20200406N,0.056818181818181816
Uts_19_2-3y_1769,20200406N,0.9886363636363636
Uts_19_2-3y_2389,20200406N,0.056818181818181816
Uts_19_2-3y_2394,20200406N,0.05113636363636364
Uts_19_2-3y_2396,20200406N,0.056818181818181816
Uts_19_2-3y_2397,20200406N,0.0625
Uts_19_2-3y_2404,20200406N,0.125
