OffspID,Dam,Sire,DamOrigin,SireOrigin,DamNatalPop,SireNatalPop
Uts_14_0y_1069,usF2013,Uts_13A_030,NA,local,NA,TenoMainstem
Uts_14_0y_1070,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1071,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1072,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1075,Uts_13A_033,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1076,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1077,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1078,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1079,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1080,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1081,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1083,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1084,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1085,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1086,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1087,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1088,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1089,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1092,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1093,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1094,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1095,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1096,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1097,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1099,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1100,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1101,Uts_13A_044,Uts_13A_009,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1102,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1103,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1104,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1105,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1107,usF2013,Uts_13A_056,NA,local,NA,TenoMainstem
Uts_14_0y_1108,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1109,usF2013,Uts_13A_036,NA,local,NA,TenoMainstem
Uts_14_0y_1110,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1111,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1112,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1113,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1115,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1116,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1118,usF2013,Uts_13A_043,NA,local,NA,TenoMainstem
Uts_14_0y_1119,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1120,usF2013,Uts_13A_036,NA,local,NA,TenoMainstem
Uts_14_0y_1121,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1123,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1124,usF2013,Uts_13A_057,NA,local,NA,TenoMainstem
Uts_14_0y_1125,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1126,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1127,usF2013,Uts_13A_056,NA,local,NA,TenoMainstem
Uts_14_0y_1128,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1129,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1130,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1131,usF2013,Uts_13A_028,NA,local,NA,TenoMainstem
Uts_14_0y_1132,usF2013,Uts_13A_056,NA,local,NA,TenoMainstem
Uts_14_0y_1133,Uts_13A_039,Uts_13A_024,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1134,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1135,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1136,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1137,usF2013,Uts_13A_009,NA,local,NA,TenoMainstem
Uts_14_0y_1139,usF2013,Uts_13A_019,NA,local,NA,TenoMainstem
Uts_14_0y_1140,usF2013,Uts_13A_013,NA,local,NA,TenoMainstem
Uts_14_0y_1141,Uts_13A_039,Uts_13A_013,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1142,usF2013,Uts_13A_056,NA,local,NA,TenoMainstem
Uts_14_0y_1143,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1144,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1145,usF2013,Uts_13A_029,NA,local,NA,TenoMainstem
Uts_14_0y_1147,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1148,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1149,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1150,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1151,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1152,usF2013,Uts_13A_028,NA,local,NA,TenoMainstem
Uts_14_0y_1153,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1155,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1156,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1157,usF2013,Uts_13A_036,NA,local,NA,TenoMainstem
Uts_14_0y_1158,usF2013,Uts_13A_029,NA,local,NA,TenoMainstem
Uts_14_0y_1159,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1160,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1161,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1163,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1164,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1165,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1166,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1167,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1168,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1169,usF2013,Uts_13A_023,NA,local,NA,TenoMainstem
Uts_14_0y_1170,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1171,usF2013,Uts_13A_028,NA,local,NA,TenoMainstem
Uts_14_0y_1172,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1173,Uts_13A_039,Uts_13A_055,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1174,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1175,usF2013,Uts_13A_054,NA,local,NA,TenoMainstem
Uts_14_0y_1176,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1177,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1178,usF2013,Uts_13A_023,NA,local,NA,TenoMainstem
Uts_14_0y_1179,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1180,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1181,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1182,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1183,usF2013,Uts_13A_019,NA,local,NA,TenoMainstem
Uts_14_0y_1184,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1185,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1186,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1187,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1188,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1189,Uts_13A_037,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1190,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1191,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1192,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1193,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1194,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1195,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1196,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1197,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1198,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1199,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1200,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1201,Uts_13A_033,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1202,usF2013,Uts_13A_028,NA,local,NA,TenoMainstem
Uts_14_0y_1203,Uts_13A_039,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1204,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1205,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1206,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1207,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1208,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1209,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1210,usF2013,Uts_13A_006,NA,local,NA,TenoMainstem
Uts_14_0y_1211,usF2013,Uts_13A_009,NA,local,NA,TenoMainstem
Uts_14_0y_1212,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1213,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1214,usF2013,Uts_13A_043,NA,local,NA,TenoMainstem
Uts_14_0y_1215,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1216,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1217,usF2013,Uts_13A_028,NA,local,NA,TenoMainstem
Uts_14_0y_1218,usF2013,Uts_13A_029,NA,local,NA,TenoMainstem
Uts_14_0y_1219,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1220,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1221,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1222,usF2013,Uts_13A_023,NA,local,NA,TenoMainstem
Uts_14_0y_1223,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1224,usF2013,Uts_13A_013,NA,local,NA,TenoMainstem
Uts_14_0y_1225,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1226,Uts_13A_066,Uts_13A_023,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1227,Uts_13A_039,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1228,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1229,usF2013,Uts_13A_024,NA,local,NA,TenoMainstem
Uts_14_0y_1230,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1232,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1233,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1234,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1235,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1236,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1237,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1238,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1239,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1240,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1241,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1242,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1243,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1244,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1245,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1246,usF2013,Uts_13A_056,NA,local,NA,TenoMainstem
Uts_14_0y_1247,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1248,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1249,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1250,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1251,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1252,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1253,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1254,Uts_13A_039,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1255,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1256,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1257,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1258,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1259,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1260,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1261,usF2013,Uts_13A_031,NA,local,NA,TenoMainstem
Uts_14_0y_1264,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1265,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1267,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1268,usF2013,Uts_13A_009,NA,local,NA,TenoMainstem
Uts_14_0y_1269,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1270,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1271,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1272,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1273,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1274,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1275,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1276,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1277,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1278,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1279,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1280,usF2013,Uts_13A_054,NA,local,NA,TenoMainstem
Uts_14_0y_1281,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1282,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1283,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1284,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1285,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1286,Uts_13A_033,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1287,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1289,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1290,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1291,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1292,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1293,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1294,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1295,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1296,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1297,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1298,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1299,Uts_13A_039,Uts_13A_024,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1300,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1301,usF2013,Uts_13A_009,NA,local,NA,TenoMainstem
Uts_14_0y_1302,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1303,Uts_13A_044,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1304,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1305,Uts_13A_033,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1306,usF2013,Uts_13A_043,NA,local,NA,TenoMainstem
Uts_14_0y_1307,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1308,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1309,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1310,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1311,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1312,usF2013,Uts_13A_009,NA,local,NA,TenoMainstem
Uts_14_0y_1313,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1314,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1315,NA,usM2013,NA,NA,NA,NA
Uts_14_0y_1316,usF2013,Uts_13A_026,NA,local,NA,TenoMainstem
Uts_14_0y_1317,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1318,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1319,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1320,Uts_13A_039,Uts_13A_055,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1321,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1322,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1323,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1324,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1325,Uts_13A_065,NA,local,NA,TenoMainstem,NA
Uts_14_0y_1326,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1327,usF2013,Uts_13A_026,NA,local,NA,TenoMainstem
Uts_14_0y_1328,usF2013,Uts_13A_009,NA,local,NA,TenoMainstem
Uts_14_0y_1329,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1330,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1331,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1332,Uts_13A_033,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1333,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1334,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1335,usF2013,Uts_13A_024,NA,local,NA,TenoMainstem
Uts_14_0y_1336,Uts_13A_065,Uts_13A_026,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1337,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1338,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1339,usF2013,Uts_13A_001,NA,local,NA,TenoMainstem
Uts_14_0y_1340,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1341,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1342,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1343,Uts_13A_065,Uts_13A_026,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1344,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1345,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1346,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1348,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1349,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1350,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1351,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1352,Uts_13A_066,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1353,NA,NA,NA,NA,NA,NA
Uts_14_0y_1356,Uts_13A_039,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1357,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1358,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1359,usF2013,Uts_13A_024,NA,local,NA,TenoMainstem
Uts_14_0y_1360,usF2013,Uts_13A_054,NA,local,NA,TenoMainstem
Uts_14_0y_1361,NA,usM2013,NA,NA,NA,NA
Uts_14_0y_1362,NA,NA,NA,NA,NA,NA
Uts_14_0y_1363,Uts_13A_039,Uts_13A_055,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1364,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1365,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1366,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1367,usF2013,NA,NA,NA,NA,NA
Uts_14_0y_1368,usF2013,Uts_13A_024,NA,local,NA,TenoMainstem
Uts_14_0y_1369,Uts_13A_039,Uts_13A_055,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1370,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1371,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1372,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1373,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1374,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1375,Uts_13A_033,Uts_13A_023,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1376,Uts_13A_039,Uts_13A_055,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1377,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1378,Uts_13A_037,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1379,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1380,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1381,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1382,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1383,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1384,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1385,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1386,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1387,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1388,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1389,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1390,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1391,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1392,Uts_13A_066,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1393,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1394,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1395,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1396,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1396r,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1397,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1398,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1399,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1400,Uts_13A_047,Uts_13A_050,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1401,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1402,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1403,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1404,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1405,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1406,usF2013,Uts_13A_050,NA,local,NA,TenoMainstem
Uts_14_0y_1407,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1408,usF2013,Uts_13A_013,NA,local,NA,TenoMainstem
Uts_14_0y_1409,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1410,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1411,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1412,Uts_13A_047,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1413,usF2013,Uts_13A_009,NA,local,NA,TenoMainstem
Uts_14_0y_1414,usF2013,Uts_13A_013,NA,local,NA,TenoMainstem
Uts_14_0y_1415,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1416,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1417,NA,usM2013,NA,NA,NA,NA
Uts_14_0y_1418,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1419,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1420,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1421,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1422,usF2013,Uts_13A_055,NA,local,NA,TenoMainstem
Uts_14_0y_1423,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1424,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1425,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1426,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1427,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1428,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1429,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1430,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1431,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1432,usF2013,Uts_13A_024,NA,local,NA,TenoMainstem
Uts_14_0y_1433,usF2013,Uts_13A_013,NA,local,NA,TenoMainstem
Uts_14_0y_1434,usF2013,Uts_13A_001,NA,local,NA,TenoMainstem
Uts_14_0y_1435,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1436,Uts_13A_039,Uts_13A_013,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1437,Uts_13A_065,Uts_13A_043,local,local,TenoMainstem,TenoMainstem
Uts_14_0y_1438,Uts_13A_065,usM2013,local,NA,TenoMainstem,NA
Uts_14_0y_1439,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1440,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1441,usF2013,usM2013,NA,NA,NA,NA
Uts_14_0y_1442,usF2013,NA,NA,NA,NA,NA
