id,dam,sire,birth_year,gender
*570,NA,NA,1,unknown
UTS_15A_039,NA,NA,1,male
UTS_15A_081,NA,NA,1,male
*511,NA,NA,1,unknown
*282,NA,NA,1,unknown
*529,NA,NA,1,unknown
*595,NA,NA,1,unknown
*404,NA,NA,1,unknown
*532,NA,NA,1,unknown
*354,NA,NA,1,unknown
*518,NA,NA,1,unknown
#303,NA,NA,1,unknown
#290,NA,NA,1,unknown
UTS_15A_072,NA,NA,1,male
*285,NA,NA,1,unknown
*505,NA,NA,1,unknown
*184,NA,NA,1,unknown
*596,NA,NA,1,unknown
UTS_15A_074,NA,NA,1,male
*287,NA,NA,1,unknown
*510,NA,NA,1,unknown
*361,NA,NA,1,unknown
*90,NA,NA,1,unknown
*531,NA,NA,1,unknown
*74,NA,NA,1,unknown
#152,NA,NA,1,unknown
*272,NA,NA,1,unknown
*587,NA,NA,1,unknown
*527,NA,NA,1,unknown
UTS_15A_005,NA,NA,1,male
*269,NA,NA,1,unknown
*462,NA,NA,1,unknown
*469,NA,NA,1,unknown
UTS_15A_080,NA,NA,1,male
*298,NA,NA,1,unknown
*356,NA,NA,1,unknown
*59,NA,NA,1,unknown
*273,NA,NA,1,unknown
*101,NA,NA,1,unknown
#304,NA,NA,1,unknown
*181,NA,NA,1,unknown
*350,NA,NA,1,unknown
*345,NA,NA,1,unknown
*226,NA,NA,1,unknown
*291,NA,NA,1,unknown
*466,NA,NA,1,unknown
*568,NA,NA,1,unknown
*56,NA,NA,1,unknown
*512,NA,NA,1,unknown
*478,NA,NA,1,unknown
#284,NA,NA,1,unknown
#364,NA,NA,1,unknown
#400,NA,NA,1,unknown
*805,NA,NA,1,unknown
#296,NA,NA,1,unknown
*755,NA,NA,1,unknown
Uts_12A_003,NA,NA,1,female
*365,NA,NA,1,unknown
#233,NA,NA,1,unknown
#209,NA,NA,1,unknown
#441,NA,NA,1,unknown
*471,NA,NA,1,unknown
#277,NA,NA,1,unknown
*683,NA,NA,1,unknown
#171,NA,NA,1,unknown
#377,NA,NA,1,unknown
*616,NA,NA,1,unknown
#442,NA,NA,1,unknown
*479,NA,NA,1,unknown
#256,NA,NA,1,unknown
*669,NA,NA,1,unknown
#235,NA,NA,1,unknown
*303,NA,NA,1,unknown
#46,NA,NA,1,unknown
*786,NA,NA,1,unknown
*233,NA,NA,1,unknown
*680,NA,NA,1,unknown
*415,NA,NA,1,unknown
*57,NA,NA,1,unknown
#174,NA,NA,1,unknown
#408,NA,NA,1,unknown
*674,NA,NA,1,unknown
#368,NA,NA,1,unknown
*740,NA,NA,1,unknown
*741,NA,NA,1,unknown
*651,NA,NA,1,unknown
*647,NA,NA,1,unknown
*778,NA,NA,1,unknown
#289,NA,NA,1,unknown
*61,NA,NA,1,unknown
#49,NA,NA,1,unknown
#320,NA,NA,1,unknown
#202,NA,NA,1,unknown
*491,NA,NA,1,unknown
*580,NA,NA,1,unknown
UTS_16A_024,NA,NA,1,male
*62,NA,NA,1,unknown
#50,NA,NA,1,unknown
*742,NA,NA,1,unknown
#179,NA,NA,1,unknown
#127,NA,NA,1,unknown
#446,NA,NA,1,unknown
*178,NA,NA,1,unknown
#347,NA,NA,1,unknown
*247,NA,NA,1,unknown
*711,NA,NA,1,unknown
*260,NA,NA,1,unknown
#52,NA,NA,1,unknown
#187,NA,NA,1,unknown
UTS_15A_075,NA,NA,1,male
*65,NA,NA,1,unknown
*486,NA,NA,1,unknown
Uts_13A_065,NA,NA,1,female
*465,NA,NA,1,unknown
#159,NA,NA,1,unknown
Uts_13A_024,NA,NA,1,male
#406,NA,NA,1,unknown
#261,NA,NA,1,unknown
*68,NA,NA,1,unknown
UTS_15A_077,NA,NA,1,female
#156,NA,NA,1,unknown
*574,NA,NA,1,unknown
#401,NA,NA,1,unknown
*572,NA,NA,1,unknown
Uts_13A_033,NA,NA,1,female
*739,NA,NA,1,unknown
#275,NA,NA,1,unknown
*139,NA,NA,1,unknown
#116,NA,NA,1,unknown
*283,NA,NA,1,unknown
#198,NA,NA,1,unknown
#342,NA,NA,1,unknown
#292,NA,NA,1,unknown
*464,NA,NA,1,unknown
*776,NA,NA,1,unknown
#287,NA,NA,1,unknown
*446,NA,NA,1,unknown
#206,NA,NA,1,unknown
*530,NA,NA,1,unknown
*642,NA,NA,1,unknown
#153,NA,NA,1,unknown
Uts34,NA,NA,1,male
Uts_13A_044,NA,NA,1,female
#407,NA,NA,1,unknown
*215,NA,NA,1,unknown
*775,NA,NA,1,unknown
*748,NA,NA,1,unknown
UTS_15A_025,NA,NA,1,male
*296,NA,NA,1,unknown
Uts_13A_057,NA,NA,1,male
*241,NA,NA,1,unknown
#88,NA,NA,1,unknown
#263,NA,NA,1,unknown
#373,NA,NA,1,unknown
UTS_15A_007,NA,NA,1,male
*485,NA,NA,1,unknown
*488,NA,NA,1,unknown
#399,NA,NA,1,unknown
#432,NA,NA,1,unknown
#427,NA,NA,1,unknown
#288,NA,NA,1,unknown
*774,NA,NA,1,unknown
*251,NA,NA,1,unknown
#453,NA,NA,1,unknown
*767,NA,NA,1,unknown
*489,NA,NA,1,unknown
Uts_13A_043,NA,NA,1,male
*343,NA,NA,1,unknown
#324,NA,NA,1,unknown
*743,NA,NA,1,unknown
*275,NA,NA,1,unknown
*490,NA,NA,1,unknown
*781,NA,NA,1,unknown
*780,NA,NA,1,unknown
*230,NA,NA,1,unknown
#148,NA,NA,1,unknown
Uts_13A_039,NA,NA,1,female
*487,NA,NA,1,unknown
*758,NA,NA,1,unknown
*637,NA,NA,1,unknown
*211,NA,NA,1,unknown
*104,NA,NA,1,unknown
*151,NA,NA,1,unknown
*218,NA,NA,1,unknown
*289,NA,NA,1,unknown
*773,NA,NA,1,unknown
*753,NA,NA,1,unknown
UTS_15A_041,NA,NA,1,male
*203,NA,NA,1,unknown
*762,NA,NA,1,unknown
#420,NA,NA,1,unknown
*546,NA,NA,1,unknown
UTS_15A_057,NA,NA,1,male
*583,NA,NA,1,unknown
*540,NA,NA,1,unknown
*250,NA,NA,1,unknown
*254,NA,NA,1,unknown
Uts_13A_006,NA,NA,1,male
*72,NA,NA,1,unknown
#220,NA,NA,1,unknown
#222,NA,NA,1,unknown
#230,NA,NA,1,unknown
#225,NA,NA,1,unknown
#57,NA,NA,1,unknown
*728,NA,NA,1,unknown
#103,NA,NA,1,unknown
*117,NA,NA,1,unknown
*557,NA,NA,1,unknown
#376,NA,NA,1,unknown
*229,NA,NA,1,unknown
#165,NA,NA,1,unknown
*790,NA,NA,1,unknown
#452,NA,NA,1,unknown
#160,NA,NA,1,unknown
*801,NA,NA,1,unknown
*536,NA,NA,1,unknown
*225,NA,NA,1,unknown
*793,NA,NA,1,unknown
*814,NA,NA,1,unknown
*219,NA,NA,1,unknown
*657,NA,NA,1,unknown
Uts_14A_062,NA,NA,1,female
*213,NA,NA,1,unknown
#338,NA,NA,1,unknown
#155,NA,NA,1,unknown
#207,NA,NA,1,unknown
#321,NA,NA,1,unknown
#75,NA,NA,1,unknown
#223,NA,NA,1,unknown
*547,NA,NA,1,unknown
#305,NA,NA,1,unknown
#58,NA,NA,1,unknown
#312,NA,NA,1,unknown
*73,NA,NA,1,unknown
#425,NA,NA,1,unknown
#325,NA,NA,1,unknown
#443,NA,NA,1,unknown
#273,NA,NA,1,unknown
#78,NA,NA,1,unknown
#236,NA,NA,1,unknown
#232,NA,NA,1,unknown
#326,NA,NA,1,unknown
#419,NA,NA,1,unknown
#91,NA,NA,1,unknown
#295,NA,NA,1,unknown
#193,NA,NA,1,unknown
*526,NA,NA,1,unknown
#306,NA,NA,1,unknown
*200,NA,NA,1,unknown
#147,NA,NA,1,unknown
*746,NA,NA,1,unknown
#323,NA,NA,1,unknown
*496,NA,NA,1,unknown
#294,NA,NA,1,unknown
*492,NA,NA,1,unknown
#311,NA,NA,1,unknown
#449,NA,NA,1,unknown
#291,NA,NA,1,unknown
*475,NA,NA,1,unknown
#279,NA,NA,1,unknown
*588,NA,NA,1,unknown
*783,NA,NA,1,unknown
*556,NA,NA,1,unknown
*816,NA,NA,1,unknown
*523,NA,NA,1,unknown
#309,NA,NA,1,unknown
*210,NA,NA,1,unknown
#416,NA,NA,1,unknown
#313,NA,NA,1,unknown
*111,NA,NA,1,unknown
#307,NA,NA,1,unknown
#130,NA,NA,1,unknown
#308,NA,NA,1,unknown
#345,NA,NA,1,unknown
#310,NA,NA,1,unknown
*369,NA,NA,1,unknown
*103,NA,NA,1,unknown
#231,NA,NA,1,unknown
#180,NA,NA,1,unknown
*180,NA,NA,1,unknown
#300,NA,NA,1,unknown
*91,NA,NA,1,unknown
*670,NA,NA,1,unknown
UTS_16A_103,NA,NA,1,male
UTS_16A_112,NA,NA,1,female
#353,NA,NA,1,unknown
#112,NA,NA,1,unknown
*815,NA,NA,1,unknown
#426,NA,NA,1,unknown
*791,NA,NA,1,unknown
#430,NA,NA,1,unknown
*678,NA,NA,1,unknown
#66,NA,NA,1,unknown
*154,NA,NA,1,unknown
#274,NA,NA,1,unknown
*140,NA,NA,1,unknown
#264,NA,NA,1,unknown
*370,NA,NA,1,unknown
#237,NA,NA,1,unknown
#257,NA,NA,1,unknown
#243,NA,NA,1,unknown
*467,NA,NA,1,unknown
*451,NA,NA,1,unknown
*799,NA,NA,1,unknown
*196,NA,NA,1,unknown
*433,NA,NA,1,unknown
#379,NA,NA,1,unknown
*239,NA,NA,1,unknown
*332,NA,NA,1,unknown
#216,NA,NA,1,unknown
*706,NA,NA,1,unknown
*83,NA,NA,1,unknown
*392,NA,NA,1,unknown
#215,NA,NA,1,unknown
#214,NA,NA,1,unknown
*328,NA,NA,1,unknown
#380,NA,NA,1,unknown
*322,NA,NA,1,unknown
*460,NA,NA,1,unknown
#204,NA,NA,1,unknown
*684,NA,NA,1,unknown
#80,NA,NA,1,unknown
*96,NA,NA,1,unknown
#150,NA,NA,1,unknown
#437,NA,NA,1,unknown
#244,NA,NA,1,unknown
Uts_13A_041,NA,NA,1,male
*293,NA,NA,1,unknown
#267,NA,NA,1,unknown
*385,NA,NA,1,unknown
#242,NA,NA,1,unknown
*701,NA,NA,1,unknown
#163,NA,NA,1,unknown
*455,NA,NA,1,unknown
*222,NA,NA,1,unknown
*352,NA,NA,1,unknown
#84,NA,NA,1,unknown
#403,NA,NA,1,unknown
*368,NA,NA,1,unknown
#234,NA,NA,1,unknown
*652,NA,NA,1,unknown
#429,NA,NA,1,unknown
#133,NA,NA,1,unknown
#366,NA,NA,1,unknown
*562,NA,NA,1,unknown
#378,NA,NA,1,unknown
*214,NA,NA,1,unknown
*697,NA,NA,1,unknown
*183,NA,NA,1,unknown
*744,NA,NA,1,unknown
*98,NA,NA,1,unknown
*105,NA,NA,1,unknown
#382,NA,NA,1,unknown
#92,NA,NA,1,unknown
#203,NA,NA,1,unknown
*473,NA,NA,1,unknown
#322,NA,NA,1,unknown
UTS_16A_047,NA,NA,1,male
#285,NA,NA,1,unknown
*663,NA,NA,1,unknown
#361,NA,NA,1,unknown
*99,NA,NA,1,unknown
#85,NA,NA,1,unknown
*712,NA,NA,1,unknown
*294,NA,NA,1,unknown
*182,NA,NA,1,unknown
#346,NA,NA,1,unknown
#327,NA,NA,1,unknown
#340,NA,NA,1,unknown
#302,NA,NA,1,unknown
#195,NA,NA,1,unknown
#301,NA,NA,1,unknown
#132,NA,NA,1,unknown
#410,NA,NA,1,unknown
*288,NA,NA,1,unknown
*806,NA,NA,1,unknown
*723,NA,NA,1,unknown
#357,NA,NA,1,unknown
*677,NA,NA,1,unknown
#86,NA,NA,1,unknown
#388,NA,NA,1,unknown
*660,NA,NA,1,unknown
#451,NA,NA,1,unknown
#370,NA,NA,1,unknown
*480,NA,NA,1,unknown
*100,NA,NA,1,unknown
*782,NA,NA,1,unknown
*579,NA,NA,1,unknown
#428,NA,NA,1,unknown
#95,NA,NA,1,unknown
*405,NA,NA,1,unknown
*108,NA,NA,1,unknown
*808,NA,NA,1,unknown
#356,NA,NA,1,unknown
*797,NA,NA,1,unknown
#351,NA,NA,1,unknown
Uts_12A_007,NA,NA,1,male
#392,NA,NA,1,unknown
*650,NA,NA,1,unknown
*110,NA,NA,1,unknown
#96,NA,NA,1,unknown
#229,NA,NA,1,unknown
*703,NA,NA,1,unknown
#387,NA,NA,1,unknown
#375,NA,NA,1,unknown
*208,NA,NA,1,unknown
#99,NA,NA,1,unknown
#141,NA,NA,1,unknown
*194,NA,NA,1,unknown
*280,NA,NA,1,unknown
#196,NA,NA,1,unknown
#354,NA,NA,1,unknown
*699,NA,NA,1,unknown
#411,NA,NA,1,unknown
#374,NA,NA,1,unknown
*113,NA,NA,1,unknown
#352,NA,NA,1,unknown
#385,NA,NA,1,unknown
*661,NA,NA,1,unknown
*788,NA,NA,1,unknown
#435,NA,NA,1,unknown
*675,NA,NA,1,unknown
#281,NA,NA,1,unknown
*802,NA,NA,1,unknown
#188,NA,NA,1,unknown
*760,NA,NA,1,unknown
#144,NA,NA,1,unknown
*197,NA,NA,1,unknown
#145,NA,NA,1,unknown
*115,NA,NA,1,unknown
#102,NA,NA,1,unknown
*810,NA,NA,1,unknown
*261,NA,NA,1,unknown
#358,NA,NA,1,unknown
*719,NA,NA,1,unknown
Uts_14A_050,NA,NA,1,female
*720,NA,NA,1,unknown
#161,NA,NA,1,unknown
*220,NA,NA,1,unknown
#359,NA,NA,1,unknown
*116,NA,NA,1,unknown
*360,NA,NA,1,unknown
#418,NA,NA,1,unknown
#226,NA,NA,1,unknown
#383,NA,NA,1,unknown
*122,NA,NA,1,unknown
#106,NA,NA,1,unknown
*394,NA,NA,1,unknown
#247,NA,NA,1,unknown
*716,NA,NA,1,unknown
*337,NA,NA,1,unknown
#208,NA,NA,1,unknown
#219,NA,NA,1,unknown
*752,NA,NA,1,unknown
*308,NA,NA,1,unknown
#319,NA,NA,1,unknown
#212,NA,NA,1,unknown
*126,NA,NA,1,unknown
#110,NA,NA,1,unknown
*476,NA,NA,1,unknown
*300,NA,NA,1,unknown
*137,NA,NA,1,unknown
UTS_16A_050,NA,NA,1,female
*772,NA,NA,1,unknown
#386,NA,NA,1,unknown
*179,NA,NA,1,unknown
#129,NA,NA,1,unknown
*718,NA,NA,1,unknown
#413,NA,NA,1,unknown
#389,NA,NA,1,unknown
*414,NA,NA,1,unknown
#255,NA,NA,1,unknown
*779,NA,NA,1,unknown
*729,NA,NA,1,unknown
*696,NA,NA,1,unknown
#372,NA,NA,1,unknown
#135,NA,NA,1,unknown
#270,NA,NA,1,unknown
*714,NA,NA,1,unknown
#384,NA,NA,1,unknown
*185,NA,NA,1,unknown
#398,NA,NA,1,unknown
*461,NA,NA,1,unknown
*759,NA,NA,1,unknown
#422,NA,NA,1,unknown
#136,NA,NA,1,unknown
*232,NA,NA,1,unknown
#169,NA,NA,1,unknown
#396,NA,NA,1,unknown
*376,NA,NA,1,unknown
#272,NA,NA,1,unknown
#240,NA,NA,1,unknown
*187,NA,NA,1,unknown
*735,NA,NA,1,unknown
Uts_13A_029,NA,NA,1,male
#260,NA,NA,1,unknown
#317,NA,NA,1,unknown
Uts_13A_013,NA,NA,1,male
#173,NA,NA,1,unknown
#431,NA,NA,1,unknown
#405,NA,NA,1,unknown
#409,NA,NA,1,unknown
*750,NA,NA,1,unknown
*191,NA,NA,1,unknown
#138,NA,NA,1,unknown
#433,NA,NA,1,unknown
*573,NA,NA,1,unknown
#252,NA,NA,1,unknown
*764,NA,NA,1,unknown
Uts42,NA,NA,1,male
*403,NA,NA,1,unknown
*749,NA,NA,1,unknown
Uts_13A_037,NA,NA,1,female
#299,NA,NA,1,unknown
#250,NA,NA,1,unknown
*761,NA,NA,1,unknown
*508,NA,NA,1,unknown
*457,NA,NA,1,unknown
*432,NA,NA,1,unknown
Uts_13A_019,NA,NA,1,male
*236,NA,NA,1,unknown
*407,NA,NA,1,unknown
*747,NA,NA,1,unknown
*223,NA,NA,1,unknown
#164,NA,NA,1,unknown
*576,NA,NA,1,unknown
#158,NA,NA,1,unknown
*216,NA,NA,1,unknown
*430,NA,NA,1,unknown
#283,NA,NA,1,unknown
#344,NA,NA,1,unknown
#259,NA,NA,1,unknown
*724,NA,NA,1,unknown
#185,NA,NA,1,unknown
*256,NA,NA,1,unknown
#381,NA,NA,1,unknown
#439,NA,NA,1,unknown
*517,NA,NA,1,unknown
*373,NA,NA,1,unknown
#328,NA,NA,1,unknown
#239,NA,NA,1,unknown
#258,NA,NA,1,unknown
*787,NA,NA,1,unknown
#369,NA,NA,1,unknown
*655,NA,NA,1,unknown
*477,NA,NA,1,unknown
*792,NA,NA,1,unknown
*623,NA,NA,1,unknown
#371,NA,NA,1,unknown
#337,NA,NA,1,unknown
*411,NA,NA,1,unknown
#282,NA,NA,1,unknown
#254,NA,NA,1,unknown
Uts_12A_017,NA,NA,1,male
#414,NA,NA,1,unknown
#348,NA,NA,1,unknown
*454,NA,NA,1,unknown
#266,NA,NA,1,unknown
*679,NA,NA,1,unknown
#365,NA,NA,1,unknown
*770,NA,NA,1,unknown
*459,NA,NA,1,unknown
#269,NA,NA,1,unknown
*800,NA,NA,1,unknown
#440,NA,NA,1,unknown
*597,NA,NA,1,unknown
UTS_15A_054,NA,NA,1,female
*601,NA,NA,1,unknown
#445,NA,NA,1,unknown
#450,NA,NA,1,unknown
#390,NA,NA,1,unknown
#448,NA,NA,1,unknown
#330,NA,NA,1,unknown
#349,NA,NA,1,unknown
*813,NA,NA,1,unknown
*798,NA,NA,1,unknown
*768,NA,NA,1,unknown
#394,NA,NA,1,unknown
Uts_13A_007,NA,NA,1,male
#404,NA,NA,1,unknown
Uts_13A_028,NA,NA,1,male
#421,NA,NA,1,unknown
Uts_13A_016,NA,NA,1,male
Uts_13A_036,NA,NA,1,male
#402,NA,NA,1,unknown
*771,NA,NA,1,unknown
*766,NA,NA,1,unknown
*765,NA,NA,1,unknown
*734,NA,NA,1,unknown
#395,NA,NA,1,unknown
*757,NA,NA,1,unknown
*785,NA,NA,1,unknown
*745,NA,NA,1,unknown
*736,NA,NA,1,unknown
#397,NA,NA,1,unknown
UTS_17_0y_0092,*431,#8,2,female
UTS_17_0y_1722,UTS_16A_015,#177,2,male
UTS_17_0y_0196,UTS_16A_015,#117,2,male
UTS_17_0y_1702,UTS_16A_028,#120,2,male
UTS_17_0y_2551,UTS_16A_020,#15,2,female
UTS_17_0y_1111,UTS_16A_020,#12,2,female
UTS_17_0y_1625,UTS_16A_020,UTS_16A_096,2,male
UTS_17_0y_0300,UTS_16A_020,UTS_16A_096,2,male
UTS_17_0y_0420,UTS_16A_020,UTS_16A_096,2,male
UTS_17_0y_1471,UTS_16A_015,#115,2,male
UTS_17_0y_1541,UTS_16A_015,#115,2,male
UTS_17_0y_2635,UTS_16A_015,#115,2,male
UTS_17_0y_2696,UTS_16A_015,#115,2,male
UTS_17_0y_2699,UTS_16A_015,#115,2,male
UTS_17_0y_2793,UTS_16A_015,#115,2,male
UTS_17_0y_0103,UTS_16A_015,#115,2,male
UTS_17_0y_0340,UTS_16A_015,#115,2,male
UTS_17_0y_0033,*423,#8,2,male
UTS_16_1y_0140,Uts_14A_053,#1,2,male
UTS_16_1y_0144,Uts_14A_053,#1,2,male
UTS_17_0y_0972,*15,#12,2,male
UTS_17_0y_1031,*29,#1,2,male
UTS_17_0y_1115,*29,#1,2,female
UTS_17_0y_0004,*29,#143,2,female
UTS_17_0y_1000,*22,#17,2,male
UTS_17_0y_1394,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_1423,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_1447,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_1454,UTS_16A_067,UTS_16A_096,2,male
UTS_17_0y_1596,UTS_16A_067,UTS_16A_096,2,male
UTS_17_0y_2569,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_2574,UTS_16A_067,UTS_16A_096,2,male
UTS_17_0y_2610,UTS_16A_067,UTS_16A_096,2,male
UTS_17_0y_2803,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_0201,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_0251,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_0277,UTS_16A_067,UTS_16A_096,2,male
UTS_17_0y_0347,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_0400,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_0414,UTS_16A_067,UTS_16A_096,2,female
UTS_17_0y_0450,UTS_16A_067,UTS_16A_096,2,male
UTS_17_0y_2510,*22,#115,2,male
UTS_17_0y_2759,*396,#115,2,male
UTS_17_0y_0440,*396,#115,2,female
UTS_17_0y_1338,UTS_16A_067,#115,2,female
UTS_17_0y_2507,UTS_16A_067,#115,2,female
UTS_17_0y_2555,UTS_16A_067,#115,2,male
UTS_17_0y_2795,UTS_16A_067,#115,2,female
UTS_17_0y_0341,UTS_16A_067,#115,2,female
UTS_17_0y_0349,UTS_16A_067,#115,2,female
UTS_17_0y_0462,UTS_16A_067,#115,2,female
UTS_17_0y_2516,*377,#8,2,female
UTS_17_0y_0130,*237,#8,2,male
UTS_17_0y_1701,*237,UTS_16A_108,2,male
UTS_17_0y_0001,*417,#8,2,male
UTS_17_0y_0060,*417,#8,2,female
UTS_17_0y_0108,*417,#8,2,female
UTS_17_0y_0202,*417,#8,2,male
UTS_17_0y_1519,*170,#27,2,male
UTS_17_0y_2627,*170,#27,2,female
UTS_17_0y_2539,*170,#17,2,male
UTS_17_0y_0346,*133,#1,2,male
UTS_17_0y_1321,*133,#17,2,male
UTS_17_0y_1043,*31,#27,2,male
UTS_17_0y_2598,UTS_16A_111,#27,2,male
UTS_17_0y_0395,UTS_16A_111,#27,2,male
UTS_17_0y_1723,UTS_16A_111,#12,2,male
UTS_17_0y_2112,UTS_16A_111,#12,2,female
UTS_17_0y_2626,UTS_16A_111,#12,2,male
UTS_17_0y_2678,UTS_16A_111,#12,2,female
UTS_17_0y_2817,UTS_16A_111,#12,2,male
UTS_17_0y_0192,UTS_16A_111,#12,2,male
UTS_17_0y_0353,UTS_16A_111,#12,2,female
UTS_17_0y_2337,UTS_16A_111,#17,2,female
UTS_17_0y_2540,UTS_16A_111,#17,2,female
UTS_17_0y_2642,UTS_16A_111,#17,2,male
UTS_17_0y_2669,UTS_16A_111,#17,2,male
UTS_17_0y_2670,UTS_16A_111,#17,2,male
UTS_17_0y_2751,UTS_16A_111,#17,2,male
UTS_17_0y_2785,UTS_16A_111,#17,2,female
UTS_17_0y_2798,UTS_16A_111,#17,2,male
UTS_17_0y_0148,UTS_16A_111,#17,2,male
UTS_17_0y_0073,UTS_16A_111,#8,2,male
UTS_17_0y_0136,UTS_16A_111,#8,2,female
UTS_17_0y_0991,*18,#15,2,female
UTS_17_0y_1044,*18,#15,2,female
UTS_17_0y_0366,*18,#15,2,male
UTS_17_0y_1411,UTS_16A_111,#25,2,male
UTS_17_0y_1366,*18,#117,2,male
UTS_17_0y_1549,*18,#117,2,male
UTS_17_0y_1307,*31,#21,2,male
UTS_17_0y_1339,*31,#21,2,male
UTS_17_0y_1453,*31,#21,2,male
UTS_17_0y_1491,*31,#21,2,male
UTS_17_0y_2583,*31,#21,2,female
UTS_17_0y_2599,*31,#21,2,male
UTS_17_0y_2617,*31,#21,2,male
UTS_17_0y_2693,*31,#21,2,female
UTS_17_0y_2720,*31,#21,2,female
UTS_17_0y_2724,*31,#21,2,female
UTS_17_0y_2761,*31,#21,2,male
UTS_17_0y_2774,*31,#21,2,male
UTS_17_0y_2786,*31,#21,2,female
UTS_17_0y_2792,*31,#21,2,female
UTS_17_0y_2814,*31,#21,2,female
UTS_17_0y_1006,UTS_16A_111,#21,2,male
UTS_17_0y_1332,UTS_16A_111,#21,2,male
UTS_17_0y_1333,UTS_16A_111,#21,2,male
UTS_17_0y_1358,UTS_16A_111,#21,2,female
UTS_17_0y_1426,UTS_16A_111,#21,2,male
UTS_17_0y_1440,UTS_16A_111,#21,2,male
UTS_17_0y_1463,UTS_16A_111,#21,2,male
UTS_17_0y_1476,UTS_16A_111,#21,2,female
UTS_17_0y_1479,UTS_16A_111,#21,2,female
UTS_17_0y_1502,UTS_16A_111,#21,2,female
UTS_17_0y_1508,UTS_16A_111,#21,2,female
UTS_17_0y_1520,UTS_16A_111,#21,2,male
UTS_17_0y_1565,UTS_16A_111,#21,2,female
UTS_17_0y_1795,UTS_16A_111,#21,2,female
UTS_17_0y_1796,UTS_16A_111,#21,2,female
UTS_17_0y_1799,UTS_16A_111,#21,2,female
UTS_17_0y_1827,UTS_16A_111,#21,2,male
UTS_17_0y_2004,UTS_16A_111,#21,2,female
UTS_17_0y_2183,UTS_16A_111,#21,2,female
UTS_17_0y_2190,UTS_16A_111,#21,2,male
UTS_17_0y_2500,UTS_16A_111,#21,2,male
UTS_17_0y_2592,UTS_16A_111,#21,2,male
UTS_17_0y_2637,UTS_16A_111,#21,2,female
UTS_17_0y_2640,UTS_16A_111,#21,2,male
UTS_17_0y_2659,UTS_16A_111,#21,2,male
UTS_17_0y_2671,UTS_16A_111,#21,2,male
UTS_17_0y_2692,UTS_16A_111,#21,2,male
UTS_17_0y_2703,UTS_16A_111,#21,2,female
UTS_17_0y_2705,UTS_16A_111,#21,2,female
UTS_17_0y_2708,UTS_16A_111,#21,2,male
UTS_17_0y_2734,UTS_16A_111,#21,2,female
UTS_17_0y_2736,UTS_16A_111,#21,2,female
UTS_17_0y_2741,UTS_16A_111,#21,2,female
UTS_17_0y_2745,UTS_16A_111,#21,2,male
UTS_17_0y_2748,UTS_16A_111,#21,2,female
UTS_17_0y_2781,UTS_16A_111,#21,2,male
UTS_17_0y_2839,UTS_16A_111,#21,2,male
UTS_17_0y_0194,UTS_16A_111,#21,2,female
UTS_17_0y_0320,UTS_16A_111,#21,2,female
UTS_17_0y_0394,UTS_16A_111,#21,2,male
UTS_17_0y_0436,UTS_16A_111,#21,2,female
UTS_17_0y_0716,UTS_16A_111,#21,2,male
UTS_17_0y_1430,UTS_16A_057,#115,2,female
UTS_17_0y_1550,UTS_16A_057,#115,2,female
UTS_17_0y_2815,UTS_16A_057,#115,2,female
UTS_17_0y_0401,UTS_16A_057,#115,2,female
UTS_17_0y_1714,UTS_16A_111,#18,2,female
UTS_17_0y_2175,UTS_16A_111,#18,2,female
UTS_17_0y_2224,UTS_16A_111,#18,2,male
UTS_17_0y_2541,UTS_16A_111,#18,2,male
UTS_17_0y_2698,UTS_16A_111,#18,2,female
UTS_17_0y_0047,UTS_16A_111,#18,2,male
UTS_17_0y_0150,UTS_16A_111,#18,2,female
UTS_17_0y_2666,*17,#15,2,male
UTS_17_0y_2675,*17,#15,2,male
UTS_17_0y_2747,*17,#15,2,female
UTS_17_0y_0318,*17,#12,2,male
UTS_17_0y_0365,*17,#12,2,male
UTS_17_0y_0379,*17,#12,2,female
UTS_17_0y_1141,*17,#17,2,male
UTS_17_0y_0984,*17,UTS_16A_096,2,male
UTS_17_0y_1343,*17,UTS_16A_096,2,female
UTS_17_0y_1415,*17,UTS_16A_096,2,male
UTS_17_0y_1523,*17,UTS_16A_096,2,male
UTS_17_0y_1547,*17,UTS_16A_096,2,male
UTS_17_0y_1994,*17,UTS_16A_096,2,female
UTS_17_0y_2311,*17,UTS_16A_096,2,female
UTS_17_0y_2323,*17,UTS_16A_096,2,female
UTS_17_0y_2601,*17,UTS_16A_096,2,male
UTS_17_0y_2611,*17,UTS_16A_096,2,female
UTS_17_0y_2651,*17,UTS_16A_096,2,female
UTS_17_0y_0667,*17,UTS_16A_096,2,male
UTS_17_0y_0186,*440,UTS_16A_048,2,female
UTS_17_0y_0179,*387,#120,2,female
UTS_17_0y_2643,*387,#245,2,female
UTS_17_0y_0719,*387,#245,2,female
UTS_17_2y_2912,Uts_14A_025,#1,2,female
