offspring,microsat_dam,microsat_sire,snp_dam,snp_sire
UTS_15_0Y_0481,NA,NA,id_miss,id_miss
UTS_15_0Y_0482,NA,NA,id_miss,id_miss
UTS_15_0Y_0483,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0484,NA,NA,id_miss,id_miss
UTS_15_0Y_0485,NA,NA,id_miss,id_miss
UTS_15_0Y_0486,NA,NA,id_miss,id_miss
UTS_15_0Y_0487,NA,NA,id_miss,id_miss
UTS_15_0Y_0488,NA,NA,id_miss,id_miss
UTS_15_0Y_0489,NA,NA,id_miss,id_miss
UTS_15_0Y_0490,NA,NA,id_miss,id_miss
UTS_15_0Y_0491,NA,NA,id_miss,id_miss
UTS_15_0Y_0492,NA,UTS_14A_019,id_miss,id_miss
UTS_15_0Y_0493,NA,NA,id_miss,id_miss
UTS_15_0Y_0494,NA,NA,id_miss,id_miss
UTS_15_0Y_0495,NA,NA,id_miss,id_miss
UTS_15_0Y_0496,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0497,NA,UTS_14A_074,id_miss,id_miss
UTS_15_0Y_0498,NA,NA,id_miss,id_miss
UTS_15_0Y_0499,NA,NA,id_miss,id_miss
UTS_15_0Y_0500,NA,NA,id_miss,id_miss
UTS_15_0Y_0501,NA,NA,id_miss,id_miss
UTS_15_0Y_0502,NA,UTS_14A_043,id_miss,id_miss
UTS_15_0Y_0503,NA,NA,id_miss,id_miss
UTS_15_0Y_0504,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0505,NA,NA,id_miss,id_miss
UTS_15_0Y_0506,NA,NA,id_miss,id_miss
UTS_15_0Y_0507,NA,NA,id_miss,id_miss
UTS_15_0Y_0508,NA,NA,id_miss,id_miss
UTS_15_0Y_0509,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0510,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0511,NA,NA,id_miss,id_miss
UTS_15_0Y_0512,NA,NA,id_miss,id_miss
UTS_15_0Y_0513,NA,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_0514,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0515,NA,NA,id_miss,id_miss
UTS_15_0Y_0516,NA,NA,id_miss,id_miss
UTS_15_0Y_0517,NA,NA,id_miss,id_miss
UTS_15_0Y_0518,NA,NA,id_miss,id_miss
UTS_15_0Y_0519,NA,NA,id_miss,id_miss
UTS_15_0Y_0520,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_0521,NA,UTS_14A_002,id_miss,id_miss
UTS_15_0Y_0522,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0523,NA,UTS_14A_040,id_miss,id_miss
UTS_15_0Y_0524,NA,NA,id_miss,id_miss
UTS_15_0Y_0525,NA,NA,id_miss,id_miss
UTS_15_0Y_0527,NA,NA,id_miss,id_miss
UTS_15_0Y_0528,NA,NA,id_miss,id_miss
UTS_15_0Y_0529,NA,UTS_14A_022,id_miss,id_miss
UTS_15_0Y_0530,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0531,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0532,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0533,NA,NA,id_miss,id_miss
UTS_15_0Y_0534,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0535,NA,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_0536,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0537,NA,NA,id_miss,id_miss
UTS_15_0Y_0538,NA,NA,id_miss,id_miss
UTS_15_0Y_0539,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0540,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0541,UTS_14A_108,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0542,NA,NA,id_miss,id_miss
UTS_15_0Y_0543,NA,NA,id_miss,id_miss
UTS_15_0Y_0544,NA,NA,id_miss,id_miss
UTS_15_0Y_0545,NA,NA,id_miss,id_miss
UTS_15_0Y_0546,NA,NA,id_miss,id_miss
UTS_15_0Y_0547,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0548,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0549,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_0550,NA,NA,id_miss,id_miss
UTS_15_0Y_0551,NA,NA,id_miss,id_miss
UTS_15_0Y_0552,NA,NA,id_miss,id_miss
UTS_15_0Y_0553,NA,NA,id_miss,id_miss
UTS_15_0Y_0554,NA,NA,id_miss,id_miss
UTS_15_0Y_0555,NA,UTS_14A_044,id_miss,id_miss
UTS_15_0Y_0556,NA,NA,id_miss,id_miss
UTS_15_0Y_0557,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0558,NA,NA,id_miss,id_miss
UTS_15_0Y_0559,NA,UTS_14A_067,id_miss,id_miss
UTS_15_0Y_0560,NA,NA,id_miss,id_miss
UTS_15_0Y_0561,NA,NA,id_miss,id_miss
UTS_15_0Y_0562,NA,NA,id_miss,id_miss
UTS_15_0Y_0563,NA,NA,id_miss,id_miss
UTS_15_0Y_0564,NA,UTS_14A_060,id_miss,id_miss
UTS_15_0Y_0565,NA,UTS_14A_002,id_miss,id_miss
UTS_15_0Y_0566,NA,NA,id_miss,id_miss
UTS_15_0Y_0567,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0568,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0569,UTS_14A_108,UTS_14A_103,id_miss,id_miss
UTS_15_0Y_0570,NA,NA,id_miss,id_miss
UTS_15_0Y_0571,NA,NA,id_miss,id_miss
UTS_15_0Y_0572,NA,NA,id_miss,id_miss
UTS_15_0Y_0573,NA,NA,id_miss,id_miss
UTS_15_0Y_0574,NA,NA,id_miss,id_miss
UTS_15_0Y_0575,NA,NA,id_miss,id_miss
UTS_15_0Y_0576,NA,NA,id_miss,id_miss
UTS_15_0Y_0577,NA,NA,id_miss,id_miss
UTS_15_0Y_0578,NA,UTS_14A_012,id_miss,id_miss
UTS_15_0Y_0579,NA,NA,id_miss,id_miss
UTS_15_0Y_0580,NA,UTS_14A_044,id_miss,id_miss
UTS_15_0Y_0581,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0582,NA,NA,id_miss,id_miss
UTS_15_0Y_0583,NA,NA,id_miss,id_miss
UTS_15_0Y_0584,NA,NA,id_miss,id_miss
UTS_15_0Y_0585,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0586,NA,NA,id_miss,id_miss
UTS_15_0Y_0587,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0588,NA,UTS_14A_099,id_miss,id_miss
UTS_15_0Y_0589,NA,NA,id_miss,id_miss
UTS_15_0Y_0590,NA,NA,id_miss,id_miss
UTS_15_0Y_0591,NA,NA,id_miss,id_miss
UTS_15_0Y_0592,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0593,NA,NA,id_miss,id_miss
UTS_15_0Y_0594,NA,NA,id_miss,id_miss
UTS_15_0Y_0595,NA,NA,id_miss,id_miss
UTS_15_0Y_0596,NA,NA,id_miss,id_miss
UTS_15_0Y_0597,NA,NA,id_miss,id_miss
UTS_15_0Y_0598,NA,NA,id_miss,id_miss
UTS_15_0Y_0599,NA,NA,id_miss,id_miss
UTS_15_0Y_0600,NA,NA,id_miss,id_miss
UTS_15_0Y_0601,NA,NA,id_miss,id_miss
UTS_15_0Y_0602,NA,NA,id_miss,id_miss
UTS_15_0Y_0603,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0604,NA,NA,id_miss,id_miss
UTS_15_0Y_0605,NA,NA,id_miss,id_miss
UTS_15_0Y_0606,NA,NA,id_miss,id_miss
UTS_15_0Y_0607,NA,NA,id_miss,id_miss
UTS_15_0Y_0608,NA,NA,id_miss,id_miss
UTS_15_0Y_0609,NA,NA,id_miss,id_miss
UTS_15_0Y_0610,NA,NA,id_miss,id_miss
UTS_15_0Y_0611,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0612,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0613,NA,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_0614,NA,NA,id_miss,id_miss
UTS_15_0Y_0615,NA,NA,id_miss,id_miss
UTS_15_0Y_0616,NA,NA,id_miss,id_miss
UTS_15_0Y_0617,NA,NA,id_miss,id_miss
UTS_15_0Y_0618,UTS_14A_108,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_0619,NA,NA,id_miss,id_miss
UTS_15_0Y_0620,NA,NA,id_miss,id_miss
UTS_15_0Y_0621,NA,NA,id_miss,id_miss
UTS_15_0Y_0622,NA,NA,id_miss,id_miss
UTS_15_0Y_0623,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0624,NA,NA,id_miss,id_miss
UTS_15_0Y_0625,NA,NA,id_miss,id_miss
UTS_15_0Y_0626,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0627,NA,NA,id_miss,id_miss
UTS_15_0Y_0628,NA,UTS_14A_040,id_miss,id_miss
UTS_15_0Y_0629,NA,UTS_14A_054,id_miss,id_miss
UTS_15_0Y_0630,NA,NA,id_miss,id_miss
UTS_15_0Y_0631,NA,NA,id_miss,id_miss
UTS_15_0Y_0632,NA,NA,id_miss,id_miss
UTS_15_0Y_0633,NA,NA,id_miss,id_miss
UTS_15_0Y_0634,NA,NA,id_miss,id_miss
UTS_15_0Y_0635,NA,UTS_14A_002,id_miss,id_miss
UTS_15_0Y_0636,NA,NA,id_miss,id_miss
UTS_15_0Y_0637,NA,NA,id_miss,id_miss
UTS_15_0Y_0638,NA,NA,id_miss,id_miss
UTS_15_0Y_0639,NA,NA,id_miss,id_miss
UTS_15_0Y_0640,NA,NA,id_miss,id_miss
UTS_15_0Y_0641,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0642,NA,UTS_14A_046,id_miss,id_miss
UTS_15_0Y_0643,NA,NA,id_miss,id_miss
UTS_15_0Y_0644,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_0645,NA,NA,id_miss,id_miss
UTS_15_0Y_0646,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_0647,NA,NA,id_miss,id_miss
UTS_15_0Y_0648,NA,NA,id_miss,id_miss
UTS_15_0Y_0649,NA,NA,id_miss,id_miss
UTS_15_0Y_0650,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0651,NA,UTS_14A_040,id_miss,id_miss
UTS_15_0Y_0652,UTS_14A_108,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0653,NA,NA,id_miss,id_miss
UTS_15_0Y_0654,NA,NA,id_miss,id_miss
UTS_15_0Y_0655,UTS_14A_066,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_0656,NA,NA,id_miss,id_miss
UTS_15_0Y_0657,NA,NA,id_miss,id_miss
UTS_15_0Y_0658,NA,NA,id_miss,id_miss
UTS_15_0Y_0659,NA,NA,id_miss,id_miss
UTS_15_0Y_0660,NA,NA,id_miss,id_miss
UTS_15_0Y_0661,NA,NA,id_miss,id_miss
UTS_15_0Y_0662,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0663,NA,NA,id_miss,id_miss
UTS_15_0Y_0664,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0665,NA,NA,id_miss,id_miss
UTS_15_0Y_0666,NA,NA,id_miss,id_miss
UTS_15_0Y_0667,NA,NA,id_miss,id_miss
UTS_15_0Y_0668,NA,NA,id_miss,id_miss
UTS_15_0Y_0669,NA,NA,id_miss,id_miss
UTS_15_0Y_0670,NA,NA,id_miss,id_miss
UTS_15_0Y_0671,NA,NA,id_miss,id_miss
UTS_15_0Y_0672,NA,NA,id_miss,id_miss
UTS_15_0Y_0673,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0674,NA,NA,id_miss,id_miss
UTS_15_0Y_0675,NA,NA,id_miss,id_miss
UTS_15_0Y_0676,NA,NA,id_miss,id_miss
UTS_15_0Y_0677,NA,NA,id_miss,id_miss
UTS_15_0Y_0678,NA,UTS_14A_040,id_miss,id_miss
UTS_15_0Y_0679,NA,NA,id_miss,id_miss
UTS_15_0Y_0680,NA,NA,id_miss,id_miss
UTS_15_0Y_0681,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0682,NA,NA,id_miss,id_miss
UTS_15_0Y_0683,NA,NA,id_miss,id_miss
UTS_15_0Y_0684,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0685,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0686,NA,NA,id_miss,id_miss
UTS_15_0Y_0687,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0688,NA,NA,id_miss,id_miss
UTS_15_0Y_0689,NA,UTS_14A_044,id_miss,id_miss
UTS_15_0Y_0690,NA,NA,id_miss,id_miss
UTS_15_0Y_0691,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0692,NA,NA,id_miss,id_miss
UTS_15_0Y_0693,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_0694,NA,NA,id_miss,id_miss
UTS_15_0Y_0695,NA,NA,id_miss,id_miss
UTS_15_0Y_0696,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0697,NA,NA,id_miss,id_miss
UTS_15_0Y_0698,NA,NA,id_miss,id_miss
UTS_15_0Y_0700,NA,NA,id_miss,id_miss
UTS_15_0Y_0701,NA,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_0702,NA,UTS_14A_103,id_miss,id_miss
UTS_15_0Y_0703,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0704,NA,NA,id_miss,id_miss
UTS_15_0Y_0705,NA,NA,id_miss,id_miss
UTS_15_0Y_0706,NA,NA,id_miss,id_miss
UTS_15_0Y_0707,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0708,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0709,NA,NA,id_miss,id_miss
UTS_15_0Y_0711,NA,NA,id_miss,id_miss
UTS_15_0Y_0712,NA,NA,id_miss,id_miss
UTS_15_0Y_0713,NA,NA,id_miss,id_miss
UTS_15_0Y_0714,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0715,NA,NA,id_miss,id_miss
UTS_15_0Y_0716,NA,NA,id_miss,id_miss
UTS_15_0Y_0717,NA,NA,id_miss,id_miss
UTS_15_0Y_0718,NA,NA,id_miss,id_miss
UTS_15_0Y_0719,NA,NA,id_miss,id_miss
UTS_15_0Y_0720,NA,NA,id_miss,id_miss
UTS_15_0Y_0721,NA,NA,id_miss,id_miss
UTS_15_0Y_0722,NA,NA,id_miss,id_miss
UTS_15_0Y_0723,NA,NA,id_miss,id_miss
UTS_15_0Y_0724,NA,NA,id_miss,id_miss
UTS_15_0Y_0725,NA,NA,id_miss,id_miss
UTS_15_0Y_0726,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0727,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0728,NA,NA,id_miss,id_miss
UTS_15_0Y_0729,NA,NA,id_miss,id_miss
UTS_15_0Y_0730,NA,NA,id_miss,id_miss
UTS_15_0Y_0731,NA,UTS_14A_067,id_miss,id_miss
UTS_15_0Y_0732,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0733,NA,NA,id_miss,id_miss
UTS_15_0Y_0734,NA,NA,id_miss,id_miss
UTS_15_0Y_0735,NA,NA,id_miss,id_miss
UTS_15_0Y_0736,NA,UTS_14A_074,id_miss,id_miss
UTS_15_0Y_0737,UTS_14A_108,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0738,NA,NA,id_miss,id_miss
UTS_15_0Y_0739,NA,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_0740,NA,NA,id_miss,id_miss
UTS_15_0Y_0741,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_0742,NA,NA,id_miss,id_miss
UTS_15_0Y_0743,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0744,NA,NA,id_miss,id_miss
UTS_15_0Y_0745,NA,NA,id_miss,id_miss
UTS_15_0Y_0746,NA,NA,id_miss,id_miss
UTS_15_0Y_0747,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_0748,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0749,NA,UTS_14A_092,id_miss,id_miss
UTS_15_0Y_0750,NA,UTS_14A_022,id_miss,id_miss
UTS_15_0Y_0751,NA,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_0752,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0753,UTS_14A_108,UTS_14A_041,id_miss,id_miss
UTS_15_0Y_0754,NA,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_0755,UTS_14A_108,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0756,UTS_14A_108,UTS_14A_041,id_miss,id_miss
UTS_15_0Y_0757,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0758,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0759,NA,NA,id_miss,id_miss
UTS_15_0Y_0760,NA,NA,id_miss,id_miss
UTS_15_0Y_0761,NA,NA,id_miss,id_miss
UTS_15_0Y_0762,UTS_14A_024,UTS_14A_089,id_miss,id_miss
UTS_15_0Y_0763,NA,NA,id_miss,id_miss
UTS_15_0Y_0764,NA,NA,id_miss,id_miss
UTS_15_0Y_0765,NA,UTS_14A_103,id_miss,id_miss
UTS_15_0Y_0766,NA,NA,id_miss,id_miss
UTS_15_0Y_0767,NA,UTS_14A_103,id_miss,id_miss
UTS_15_0Y_0768,NA,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_0769,NA,UTS_14A_065,id_miss,id_miss
UTS_15_0Y_0770,NA,NA,id_miss,id_miss
UTS_15_0Y_0771,NA,NA,id_miss,id_miss
UTS_15_0Y_0772,NA,UTS_14A_060,id_miss,id_miss
UTS_15_0Y_0773,NA,NA,id_miss,id_miss
UTS_15_0Y_0774,NA,NA,id_miss,id_miss
UTS_15_0Y_0775,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0776,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0777,NA,NA,id_miss,id_miss
UTS_15_0Y_0778,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0779,NA,UTS_14A_074,id_miss,id_miss
UTS_15_0Y_0780,UTS_14A_066,UTS_14A_106,id_miss,id_miss
UTS_15_0Y_0781,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0782,NA,NA,id_miss,id_miss
UTS_15_0Y_0783,NA,NA,id_miss,id_miss
UTS_15_0Y_0784,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0785,NA,NA,id_miss,id_miss
UTS_15_0Y_0786,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0787,UTS_14A_108,UTS_14A_041,id_miss,id_miss
UTS_15_0Y_0788,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_0789,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0790,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0791,NA,NA,id_miss,id_miss
UTS_15_0Y_0792,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_0793,NA,NA,id_miss,id_miss
UTS_15_0Y_0794,NA,NA,id_miss,id_miss
UTS_15_0Y_0795,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0796,NA,NA,id_miss,id_miss
UTS_15_0Y_0797,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0798,NA,NA,id_miss,id_miss
UTS_15_0Y_0799,NA,NA,id_miss,id_miss
UTS_15_0Y_0800,NA,UTS_14A_054,id_miss,id_miss
UTS_15_0Y_0801,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0802,NA,NA,id_miss,id_miss
UTS_15_0Y_0803,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_0804,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0805,NA,NA,id_miss,id_miss
UTS_15_0Y_0806,NA,NA,id_miss,id_miss
UTS_15_0Y_0807,NA,NA,id_miss,id_miss
UTS_15_0Y_0808,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_0809,NA,UTS_14A_065,id_miss,id_miss
UTS_15_0Y_0810,NA,NA,id_miss,id_miss
UTS_15_0Y_0811,NA,UTS_14A_088,id_miss,id_miss
UTS_15_0Y_0812,NA,NA,id_miss,id_miss
UTS_15_0Y_0813,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0814,NA,NA,id_miss,id_miss
UTS_15_0Y_0815,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_0816,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0818,NA,NA,id_miss,id_miss
UTS_15_0Y_0819,NA,UTS_14A_099,id_miss,id_miss
UTS_15_0Y_0820,NA,NA,id_miss,id_miss
UTS_15_0Y_0821,NA,NA,id_miss,id_miss
UTS_15_0Y_0822,NA,NA,id_miss,id_miss
UTS_15_0Y_0823,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_0824,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0826,NA,NA,id_miss,id_miss
UTS_15_0Y_0827,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0828,NA,NA,id_miss,id_miss
UTS_15_0Y_0829,NA,NA,id_miss,id_miss
UTS_15_0Y_0830,NA,NA,id_miss,id_miss
UTS_15_0Y_0831,NA,NA,id_miss,id_miss
UTS_15_0Y_0832,NA,NA,id_miss,id_miss
UTS_15_0Y_0834,NA,NA,id_miss,id_miss
UTS_15_0Y_0836,NA,NA,id_miss,id_miss
UTS_15_0Y_0837,UTS_14A_108,UTS_14A_103,id_miss,id_miss
UTS_15_0Y_0838,NA,UTS_14A_060,id_miss,id_miss
UTS_15_0Y_0839,NA,NA,id_miss,id_miss
UTS_15_0Y_0840,NA,NA,id_miss,id_miss
UTS_15_0Y_0841,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0842,NA,NA,id_miss,id_miss
UTS_15_0Y_0843,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0844,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0845,NA,NA,id_miss,id_miss
UTS_15_0Y_0846,NA,NA,id_miss,id_miss
UTS_15_0Y_0847,NA,NA,id_miss,id_miss
UTS_15_0Y_0848,NA,NA,id_miss,id_miss
UTS_15_0Y_0849,NA,NA,id_miss,id_miss
UTS_15_0Y_0850,NA,NA,id_miss,id_miss
UTS_15_0Y_0851,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_0852,NA,UTS_14A_033,id_miss,id_miss
UTS_15_0Y_0853,NA,NA,id_miss,id_miss
UTS_15_0Y_0854,NA,NA,id_miss,id_miss
UTS_15_0Y_0855,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0856,UTS_14A_024,UTS_14A_040,id_miss,id_miss
UTS_15_0Y_0857,NA,NA,id_miss,id_miss
UTS_15_0Y_0858,NA,NA,id_miss,id_miss
UTS_15_0Y_0859,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0860,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_0861,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0862,NA,NA,id_miss,id_miss
UTS_15_0Y_0863,NA,NA,id_miss,id_miss
UTS_15_0Y_0864,NA,NA,id_miss,id_miss
UTS_15_0Y_0865,NA,NA,id_miss,id_miss
UTS_15_0Y_0866,UTS_14A_024,UTS_14A_089,id_miss,id_miss
UTS_15_0Y_0867,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_0868,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_0869,NA,NA,id_miss,id_miss
UTS_15_0Y_0870,NA,NA,id_miss,id_miss
UTS_15_0Y_0871,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0872,NA,NA,id_miss,id_miss
UTS_15_0Y_0873,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0874,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0875,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0876,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_0877,NA,NA,id_miss,id_miss
UTS_15_0Y_0878,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0879,NA,NA,id_miss,id_miss
UTS_15_0Y_0880,NA,NA,id_miss,id_miss
UTS_15_0Y_0881,NA,UTS_14A_033,id_miss,id_miss
UTS_15_0Y_0882,NA,NA,id_miss,id_miss
UTS_15_0Y_0883,NA,UTS_14A_060,id_miss,id_miss
UTS_15_0Y_0884,NA,NA,id_miss,id_miss
UTS_15_0Y_0885,NA,UTS_14A_033,id_miss,id_miss
UTS_15_0Y_0886,UTS_14A_108,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_0887,NA,NA,id_miss,id_miss
UTS_15_0Y_0888,NA,UTS_14A_033,id_miss,id_miss
UTS_15_0Y_0889,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0890,UTS_14A_108,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0891,NA,NA,id_miss,id_miss
UTS_15_0Y_0892,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_0893,NA,UTS_14A_054,id_miss,id_miss
UTS_15_0Y_0894,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0895,NA,NA,id_miss,id_miss
UTS_15_0Y_0896,NA,NA,id_miss,id_miss
UTS_15_0Y_0897,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0898,NA,NA,id_miss,id_miss
UTS_15_0Y_0899,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0900,NA,NA,id_miss,id_miss
UTS_15_0Y_0901,NA,NA,id_miss,id_miss
UTS_15_0Y_0902,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0903,NA,NA,id_miss,id_miss
UTS_15_0Y_0904,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0905,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0906,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_0907,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0908,NA,NA,id_miss,id_miss
UTS_15_0Y_0909,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0910,NA,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_0911,NA,NA,id_miss,id_miss
UTS_15_0Y_0912,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_0913,NA,NA,id_miss,id_miss
UTS_15_0Y_0914,NA,NA,id_miss,id_miss
UTS_15_0Y_0915,NA,NA,id_miss,id_miss
UTS_15_0Y_0916,NA,UTS_14A_022,id_miss,id_miss
UTS_15_0Y_0917,NA,NA,id_miss,id_miss
UTS_15_0Y_0918,NA,NA,id_miss,id_miss
UTS_15_0Y_0919,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_0920,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_0921,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_0922,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_0923,NA,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_0924,NA,NA,id_miss,id_miss
